month_continuous,gp_mean,gp_lower_95,gp_upper_95
9.899497487437186,0.5605869099143429,0.40643607960256245,0.7147377402261234
9.954773869346734,0.5661288910438451,0.41184966132555284,0.7204081207621373
10.010050251256281,0.571171654424653,0.4167563721747856,0.7255869366745205
10.06532663316583,0.5756975036775481,0.4211403999421133,0.730254607412983
10.120603015075378,0.5796905590022334,0.42498807736130884,0.734393040643158
10.175879396984925,0.5831367938619526,0.42828788685119,0.7379857008727152
10.231155778894474,0.586024063591382,0.431030444191456,0.7410176829913081
10.28643216080402,0.5883421259162742,0.4332084606711488,0.7434757911613996
10.341708542713569,0.5900826534123189,0.434816683486982,0.7453486233376558
10.396984924623116,0.591239237969332,0.4358518144005475,0.7466266615381165
10.452261306532664,0.5918073873648282,0.43631240688764494,0.7473023678420114
10.507537688442211,0.591784514087441,0.4361987422255692,0.7473702859493129
10.56281407035176,0.5911699165864639,0.43551268517083347,0.7468271480020943
10.618090452261308,0.5899647531576855,0.4342575200834624,0.7456719862319086
10.673366834170855,0.5881720087082104,0.4324377685662627,0.7439062488501581
10.728643216080403,0.5857964546736751,0.43005898992403035,0.7415339194233199
10.78391959798995,0.5828446023902112,0.42712756602484936,0.738561638755573
10.839195979899499,0.5793246502499846,0.42365047248972154,0.7349988280102476
10.894472361809045,0.5752464249941249,0.419635038572474,0.7308578114157759
10.949748743718594,0.5706213175188045,0.4150886986486897,0.7261539363889193
11.00502512562814,0.5654622135903565,0.4100187389403551,0.720905688240358
11.06030150753769,0.559783419882791,0.40443204398518884,0.7151347957803932
11.115577889447238,0.5536005857658908,0.39833484843479583,0.7088663230969857
11.170854271356784,0.5469306212845988,0.3917325010289194,0.7021287415402782
11.226130653266333,0.5397916117800755,0.38462924901709383,0.6949539745430572
11.28140703517588,0.5322027296101153,0.3770280528083464,0.6873774064118842
11.336683417085428,0.5241841434309421,0.36893044209529036,0.6794378447665939
11.391959798994975,0.5157569255047797,0.3603364259197791,0.6711774250897803
11.447236180904524,0.5069429574965791,0.3512444698422419,0.6626414451509164
11.50251256281407,0.4977648352206351,0.3416515531944373,0.6538781172468329
11.557788944723619,0.48824577279208103,0.331553317942642,0.6449382276415201
11.613065326633166,0.47840950663049847,0.32094431758892766,0.6358746956720693
11.668341708542714,0.4682801997528932,0.3098183695317583,0.6267420299740281
11.723618090452263,0.45788234678088013,0.2981690073694546,0.6175956861923056
11.77889447236181,0.44724068007288004,0.285990021094367,0.6084913390513931
11.834170854271358,0.4363800773757693,0.27327606376812347,0.5994840909834152
11.889447236180905,0.4253254713728044,0.2600232942936751,0.5906276484519337
11.944723618090453,0.41410176148479055,0.24623001879944828,0.5819735041701328
12.0,0.4027337282608988,0.23189728940830148,0.5735701671134962
